F1-known,F1-open,F1,Acc,dataset,method,backbone,known_cls_ratio,labeled_ratio,loss,seed,train_epochs,created_time
80.1531,86.3068,80.7125,84.17,stackoverflow_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,0,100,2023-04-20-11-00-49
77.3229,81.3719,77.691,78.93,stackoverflow_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,1,100,2023-04-20-11-03-42
72.9315,81.0742,73.6717,77.18,stackoverflow_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,2,100,2023-04-20-11-06-41
74.0731,77.8893,74.4201,75.52,stackoverflow_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,3,100,2023-04-20-11-09-23
74.5899,81.6207,75.2291,78.66,stackoverflow_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,4,100,2023-04-20-11-13-01
75.7613,80.3793,76.1811,78.18,stackoverflow_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,5,100,2023-04-20-11-16-11
79.2276,85.9696,79.8405,83.17,stackoverflow_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,6,100,2023-04-20-11-19-14
76.7151,83.7623,77.3557,81.31,stackoverflow_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,7,100,2023-04-20-11-22-36
71.8517,77.4465,72.3603,74.87,stackoverflow_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,8,100,2023-04-20-11-25-23
77.0505,81.7081,77.4739,79.38,stackoverflow_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,9,100,2023-04-20-11-27-58
81.0002,71.3826,80.3991,78.0,stackoverflow_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,0,100,2023-04-20-11-33-16
75.192,62.9952,74.4297,71.46,stackoverflow_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,1,100,2023-04-20-11-38-15
77.3597,67.0862,76.7176,74.04,stackoverflow_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,2,100,2023-04-20-11-41-52
78.0293,61.7097,77.0094,72.74,stackoverflow_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,3,100,2023-04-20-11-46-14
81.1695,69.0852,80.4142,77.8,stackoverflow_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,4,100,2023-04-20-11-51-04
79.4553,62.6283,78.4036,74.01,stackoverflow_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,5,100,2023-04-20-11-57-10
76.9642,62.0987,76.0352,71.57,stackoverflow_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,6,100,2023-04-20-12-02-37
81.1535,70.1671,80.4669,77.97,stackoverflow_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,7,100,2023-04-20-12-06-42
77.6637,62.8743,76.7393,72.94,stackoverflow_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,8,100,2023-04-20-12-10-31
77.7313,67.9757,77.1215,74.56,stackoverflow_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,9,100,2023-04-20-12-16-51
51.6574,88.2716,53.4881,80.01,banking_cg,DA-ADB,bert_disaware,0.25,1.0,CrossEntropyLoss,0,100,2023-04-20-13-30-10
55.3253,84.2105,56.7696,76.21,banking_cg,DA-ADB,bert_disaware,0.25,1.0,CrossEntropyLoss,1,100,2023-04-20-13-32-29
50.6243,84.5768,52.3219,77.06,banking_cg,DA-ADB,bert_disaware,0.25,1.0,CrossEntropyLoss,2,100,2023-04-20-13-34-56
55.5456,85.6342,57.05,78.22,banking_cg,DA-ADB,bert_disaware,0.25,1.0,CrossEntropyLoss,3,100,2023-04-20-13-37-07
58.6827,86.0974,60.0534,79.06,banking_cg,DA-ADB,bert_disaware,0.25,1.0,CrossEntropyLoss,4,100,2023-04-20-13-40-02
50.3865,86.7263,52.2034,78.53,banking_cg,DA-ADB,bert_disaware,0.25,1.0,CrossEntropyLoss,5,100,2023-04-20-13-42-41
46.7598,83.0551,48.5746,74.47,banking_cg,DA-ADB,bert_disaware,0.25,1.0,CrossEntropyLoss,6,100,2023-04-20-13-45-43
49.1823,87.0481,51.0756,78.74,banking_cg,DA-ADB,bert_disaware,0.25,1.0,CrossEntropyLoss,7,100,2023-04-20-13-48-31
54.8633,87.38,56.4891,80.33,banking_cg,DA-ADB,bert_disaware,0.25,1.0,CrossEntropyLoss,8,100,2023-04-20-13-51-12
58.6352,88.1624,60.1115,81.17,banking_cg,DA-ADB,bert_disaware,0.25,1.0,CrossEntropyLoss,9,100,2023-04-20-13-54-24
49.7657,75.2152,50.4183,66.72,banking_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,0,100,2023-04-20-13-58-53
52.4704,71.4286,52.9565,65.19,banking_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,1,100,2023-04-20-14-01-59
56.6086,74.7681,57.0743,68.83,banking_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,2,100,2023-04-20-14-06-32
53.5478,72.2628,54.0277,66.14,banking_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,3,100,2023-04-20-14-12-57
57.5392,73.7595,57.9552,67.93,banking_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,4,100,2023-04-20-14-19-07
51.2679,76.4155,51.9127,68.51,banking_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,5,100,2023-04-20-14-24-03
50.4459,77.035,51.1276,67.93,banking_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,6,100,2023-04-20-14-30-13
55.8957,74.8148,56.3808,68.04,banking_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,7,100,2023-04-20-14-36-55
58.9798,77.1041,59.4446,71.2,banking_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,8,100,2023-04-20-14-42-07
59.3377,72.6262,59.6784,67.83,banking_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,9,100,2023-04-20-14-48-02
54.1375,56.5217,54.1779,58.97,banking_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,0,100,2023-04-20-14-57-06
55.0526,51.2044,54.9874,56.75,banking_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,1,100,2023-04-20-15-06-07
54.0547,49.9348,53.9848,55.64,banking_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,2,100,2023-04-20-15-15-45
55.9854,48.3871,55.8566,55.7,banking_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,3,100,2023-04-20-15-24-24
51.6574,88.2716,53.4881,80.01,banking_cg,DA-ADB,bert_disaware,0.25,1.0,CrossEntropyLoss,0,100,2023-04-20-15-33-25
55.3253,84.2105,56.7696,76.21,banking_cg,DA-ADB,bert_disaware,0.25,1.0,CrossEntropyLoss,1,100,2023-04-20-15-35-45
50.8601,84.6181,52.548,77.16,banking_cg,DA-ADB,bert_disaware,0.25,1.0,CrossEntropyLoss,2,100,2023-04-20-15-38-49
55.5456,85.6342,57.05,78.22,banking_cg,DA-ADB,bert_disaware,0.25,1.0,CrossEntropyLoss,3,100,2023-04-20-15-41-00
58.6827,86.0974,60.0534,79.06,banking_cg,DA-ADB,bert_disaware,0.25,1.0,CrossEntropyLoss,4,100,2023-04-20-15-43-55
51.8095,86.9745,53.5677,78.96,banking_cg,DA-ADB,bert_disaware,0.25,1.0,CrossEntropyLoss,5,100,2023-04-20-15-46-45
46.7598,83.0551,48.5746,74.47,banking_cg,DA-ADB,bert_disaware,0.25,1.0,CrossEntropyLoss,6,100,2023-04-20-15-49-46
49.1823,87.0481,51.0756,78.74,banking_cg,DA-ADB,bert_disaware,0.25,1.0,CrossEntropyLoss,7,100,2023-04-20-15-52-35
54.8633,87.38,56.4891,80.33,banking_cg,DA-ADB,bert_disaware,0.25,1.0,CrossEntropyLoss,8,100,2023-04-20-15-55-16
58.6352,88.1624,60.1115,81.17,banking_cg,DA-ADB,bert_disaware,0.25,1.0,CrossEntropyLoss,9,100,2023-04-20-15-58-28
49.7657,75.2152,50.4183,66.72,banking_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,0,100,2023-04-20-16-02-57
52.4704,71.4286,52.9565,65.19,banking_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,1,100,2023-04-20-16-06-02
57.2881,74.8495,57.7384,69.3,banking_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,2,100,2023-04-20-16-11-40
53.5478,72.2628,54.0277,66.14,banking_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,3,100,2023-04-20-16-18-06
55.6206,73.0337,56.0671,66.77,banking_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,4,100,2023-04-20-16-24-36
52.3915,76.1521,53.0007,68.57,banking_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,5,100,2023-04-20-16-30-14
50.4459,77.035,51.1276,67.93,banking_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,6,100,2023-04-20-16-36-24
55.8957,74.8148,56.3808,68.04,banking_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,7,100,2023-04-20-16-43-06
58.9798,77.1041,59.4446,71.2,banking_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,8,100,2023-04-20-16-48-18
59.3377,72.6262,59.6784,67.83,banking_cg,DA-ADB,bert_disaware,0.5,1.0,CrossEntropyLoss,9,100,2023-04-20-16-54-12
54.1375,56.5217,54.1779,58.97,banking_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,0,100,2023-04-20-17-03-18
55.0526,51.2044,54.9874,56.75,banking_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,1,100,2023-04-20-17-12-19
54.3776,49.8044,54.3001,55.85,banking_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,2,100,2023-04-20-17-21-51
55.3805,48.2474,55.2596,55.27,banking_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,3,100,2023-04-20-17-30-53
55.0422,48.448,54.9304,55.49,banking_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,4,100,2023-04-20-17-40-24
52.5901,55.1122,52.6328,56.8,banking_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,5,100,2023-04-20-17-50-01
54.0378,56.1917,54.0743,58.02,banking_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,6,100,2023-04-20-17-59-25
51.7806,51.0668,51.7685,54.32,banking_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,7,100,2023-04-20-18-09-31
55.6807,55.0388,55.6699,58.23,banking_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,8,100,2023-04-20-18-18-55
59.3474,52.9454,59.2389,59.7,banking_cg,DA-ADB,bert_disaware,0.75,1.0,CrossEntropyLoss,9,100,2023-04-20-18-27-39
