F1-known,F1-open,F1,Acc,dataset,method,backbone,known_cls_ratio,labeled_ratio,loss,seed,train_epochs,created_time
57.4507,85.8454,58.8704,78.22,banking_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,9,100,2023-04-21-01-24-33
50.071,71.8695,50.6299,65.45,banking_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,0,100,2023-04-21-01-51-51
58.3214,75.0678,58.7508,70.46,banking_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,1,100,2023-04-21-02-14-06
59.3938,74.9884,59.7937,70.46,banking_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,2,100,2023-04-21-02-48-25
53.0801,71.7995,53.56,66.3,banking_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,3,100,2023-04-21-03-13-58
56.9757,73.8631,57.4087,68.83,banking_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,4,100,2023-04-21-03-43-58
53.8086,74.1043,54.329,67.99,banking_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,5,100,2023-04-21-04-15-25
56.5021,77.5937,57.0429,71.99,banking_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,6,100,2023-04-21-04-51-04
55.9686,74.4936,56.4436,68.3,banking_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,7,100,2023-04-21-05-21-25
59.4229,76.0487,59.8492,71.15,banking_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,8,100,2023-04-21-05-43-19
61.703,74.4015,62.0286,69.99,banking_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,9,100,2023-04-21-06-13-21
53.4307,53.4884,53.4316,57.54,banking_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,0,100,2023-04-21-06-48-55
56.6066,49.7154,56.4898,57.01,banking_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,1,100,2023-04-21-07-44-46
54.2266,50.2786,54.1597,56.17,banking_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,2,100,2023-04-21-08-40-30
53.0884,45.9391,52.9673,53.43,banking_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,3,100,2023-04-21-09-26-09
53.9893,46.4607,53.8617,54.22,banking_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,4,100,2023-04-21-10-23-25
54.0259,53.9586,54.0247,57.54,banking_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,5,100,2023-04-21-10-59-32
52.2259,52.0732,52.2233,56.17,banking_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,6,100,2023-04-21-11-46-48
54.6395,50.0321,54.5614,56.01,banking_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,7,100,2023-04-21-12-22-16
56.1105,52.9883,56.0576,58.44,banking_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,8,100,2023-04-21-13-16-37
60.2174,51.6556,60.0722,59.92,banking_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,9,100,2023-04-21-14-12-43
38.9715,92.2762,40.3383,86.29,oos_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,0,100,2023-04-21-14-30-27
45.115,92.0849,46.3193,86.07,oos_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,1,100,2023-04-21-14-40-47
41.1539,91.8504,42.4538,85.66,oos_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,2,100,2023-04-21-14-54-01
44.8482,90.8469,46.0277,84.39,oos_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,3,100,2023-04-21-15-02-47
50.2879,92.1908,51.3623,86.59,oos_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,4,100,2023-04-21-15-16-03
46.9745,92.0277,48.1297,86.32,oos_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,5,100,2023-04-21-15-25-58
51.9624,91.8945,52.9863,86.32,oos_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,6,100,2023-04-21-15-33-05
37.5216,90.2945,38.8747,83.31,oos_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,7,100,2023-04-21-15-40-06
38.27,91.3782,39.6318,85.02,oos_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,8,100,2023-04-21-15-55-52
46.9133,92.5354,48.0831,87.0,oos_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,9,100,2023-04-21-16-04-32
36.6232,84.4657,37.2527,75.36,oos_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,0,100,2023-04-21-16-22-54
39.9736,83.9179,40.5518,74.86,oos_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,1,100,2023-04-21-16-45-56
38.7907,84.0345,39.3861,74.64,oos_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,2,100,2023-04-21-17-07-25
38.3823,83.6187,38.9775,74.56,oos_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,3,100,2023-04-21-17-35-03
40.585,83.2696,41.1467,74.34,oos_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,4,100,2023-04-21-17-52-51
40.6974,83.5572,41.2613,74.42,oos_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,5,100,2023-04-21-18-18-16
42.661,84.5297,43.2119,76.16,oos_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,6,100,2023-04-21-18-40-14
39.0453,83.9623,39.6363,74.7,oos_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,7,100,2023-04-21-19-08-13
36.418,83.6775,37.0398,74.34,oos_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,8,100,2023-04-21-19-26-12
37.0078,84.3739,37.631,75.58,oos_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,9,100,2023-04-21-19-47-42
34.0124,73.6351,34.3631,63.33,oos_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,0,100,2023-04-21-20-20-13
34.3902,72.3317,34.7259,61.98,oos_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,1,100,2023-04-21-20-56-28
36.5696,73.0351,36.8923,63.24,oos_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,2,100,2023-04-21-21-38-49
31.3712,71.5652,31.7269,60.66,oos_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,3,100,2023-04-21-22-10-41
33.3197,72.1721,33.6635,61.95,oos_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,4,100,2023-04-21-22-53-58
32.1541,73.1519,32.5169,61.81,oos_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,5,100,2023-04-21-23-31-14
34.8173,72.7573,35.153,62.39,oos_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,6,100,2023-04-22-00-00-56
33.0213,71.6966,33.3636,60.96,oos_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,7,100,2023-04-22-00-36-25
32.9371,71.2909,33.2765,60.93,oos_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,8,100,2023-04-22-01-29-06
35.4661,73.1527,35.7996,63.19,oos_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,9,100,2023-04-22-01-52-06
65.0524,79.99,67.542,71.88,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,0,100,2023-04-22-09-45-12
58.0166,81.4687,61.9253,72.91,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,1,100,2023-04-22-09-54-56
54.6157,76.5084,58.2644,66.33,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,2,100,2023-04-22-10-04-56
70.3849,90.8432,73.7946,85.78,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,3,100,2023-04-22-10-16-44
59.8915,84.5552,64.0021,76.97,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,4,100,2023-04-22-10-33-54
58.5616,75.6263,61.4057,66.54,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,5,100,2023-04-22-10-41-05
71.3389,90.6143,74.5515,85.4,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,6,100,2023-04-22-10-49-37
63.7073,88.5231,67.8433,82.34,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,7,100,2023-04-22-10-58-23
56.2727,84.8218,61.0309,76.63,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,8,100,2023-04-22-11-06-13
40.3144,0.1743,33.6243,16.18,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,9,100,2023-04-22-11-13-24
77.4538,85.4732,78.1828,82.86,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,0,100,2023-04-22-11-33-27
55.6089,27.0484,53.0125,42.1,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,1,100,2023-04-22-11-43-54
70.3602,80.5337,71.285,76.21,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,2,100,2023-04-22-12-05-35
67.7427,76.5553,68.5439,72.74,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,3,100,2023-04-22-12-24-05
70.464,77.3591,71.0908,73.8,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,4,100,2023-04-22-12-41-15
75.7282,81.4318,76.2467,79.0,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,5,100,2023-04-22-13-00-42
73.7583,83.1654,74.6135,79.52,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,6,100,2023-04-22-13-14-30
71.8787,81.5237,72.7555,78.18,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,7,100,2023-04-22-13-29-28
71.55,78.5176,72.1834,75.59,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,8,100,2023-04-22-13-48-38
68.629,76.2025,69.3175,72.67,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,9,100,2023-04-22-14-06-24
77.0968,67.8761,76.5205,74.25,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,0,100,2023-04-22-14-27-54
76.4857,64.8423,75.7579,72.91,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,1,100,2023-04-22-15-05-55
74.024,63.026,73.3367,69.95,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,2,100,2023-04-22-15-35-00
72.027,52.6104,70.8135,65.47,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,3,100,2023-04-22-15-55-24
73.5537,54.2656,72.3482,68.5,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,4,100,2023-04-22-16-16-13
76.89,60.0,75.8344,71.19,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,5,100,2023-04-22-16-46-09
73.8691,57.4012,72.8398,67.54,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,6,100,2023-04-22-17-08-20
77.1785,67.028,76.5441,74.35,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,7,100,2023-04-22-17-37-55
71.2318,51.4578,69.9959,64.75,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,8,100,2023-04-22-17-58-58
64.1786,9.6362,60.7697,52.05,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,9,100,2023-04-22-18-20-49
