F1-known,F1-open,F1,Acc,dataset,method,backbone,known_cls_ratio,labeled_ratio,loss,seed,train_epochs,created_time
33.0387,73.3752,33.3956,62.42,oos_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,0,100,2023-04-22-20-28-14
33.9323,72.3361,34.2722,61.7,oos_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,1,100,2023-04-22-20-46-35
35.0732,72.6213,35.4055,62.33,oos_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,2,100,2023-04-22-21-08-10
32.5041,72.0441,32.854,61.59,oos_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,3,100,2023-04-22-21-31-02
34.2343,72.3868,34.5719,62.25,oos_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,4,100,2023-04-22-21-51-51
31.9362,73.1034,32.3005,61.59,oos_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,5,100,2023-04-22-22-16-19
34.5362,72.6407,34.8734,62.25,oos_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,6,100,2023-04-22-22-37-50
32.3871,71.3875,32.7323,60.57,oos_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,7,100,2023-04-22-22-58-17
31.3979,70.8005,31.7466,60.05,oos_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,8,100,2023-04-22-23-24-05
35.9799,73.347,36.3105,63.33,oos_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,9,100,2023-04-22-23-38-54
71.4896,90.2015,74.6083,85.16,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,0,100,2023-04-22-23-42-21
45.4242,44.3873,45.2514,37.59,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,1,100,2023-04-22-23-45-28
63.0718,84.4147,66.6289,77.04,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,2,100,2023-04-22-23-50-10
63.4619,87.1508,67.4101,80.59,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,3,100,2023-04-22-23-53-51
55.9688,80.2173,60.0102,71.64,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,4,100,2023-04-22-23-58-14
56.8489,54.4621,56.4511,46.47,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,5,100,2023-04-23-00-01-21
68.2998,88.7389,71.7063,82.65,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,6,100,2023-04-23-00-04-27
62.4956,86.8329,66.5518,80.07,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,7,100,2023-04-23-00-07-28
54.7245,84.433,59.6759,76.28,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,8,100,2023-04-23-00-10-32
57.942,79.4865,61.5328,70.43,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.25,1.0,CrossEntropyLoss,9,100,2023-04-23-00-14-07
78.3092,84.8354,78.9025,82.48,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,0,100,2023-04-23-00-21-27
54.1389,13.3779,50.4334,37.56,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,1,100,2023-04-23-00-27-50
70.9608,78.6112,71.6563,74.53,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,2,100,2023-04-23-00-33-31
70.6956,75.7022,71.1508,72.87,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,3,100,2023-04-23-00-38-34
71.3392,80.3715,72.1604,76.63,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,4,100,2023-04-23-00-48-39
76.4065,80.9664,76.821,79.0,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,5,100,2023-04-23-00-55-16
75.6777,82.5762,76.3048,79.38,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,6,100,2023-04-23-01-00-42
75.9196,82.9978,76.5631,80.34,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,7,100,2023-04-23-01-09-35
73.36,79.6104,73.9282,76.97,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,8,100,2023-04-23-01-20-33
75.9452,81.639,76.4628,79.04,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.5,1.0,CrossEntropyLoss,9,100,2023-04-23-01-28-00
80.6173,71.2329,80.0308,77.73,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,0,100,2023-04-23-01-47-14
78.2654,65.9605,77.4963,74.32,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,1,100,2023-04-23-02-01-40
76.7174,65.3061,76.0042,72.6,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,2,100,2023-04-23-02-14-09
77.1475,60.0398,76.0783,71.33,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,3,100,2023-04-23-02-25-54
78.9485,65.2642,78.0932,74.94,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,4,100,2023-04-23-02-38-48
78.557,61.9889,77.5215,73.05,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,5,100,2023-04-23-02-48-02
75.9487,60.2899,74.97,70.15,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,6,100,2023-04-23-03-01-22
73.599,50.75,72.1709,66.57,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,7,100,2023-04-23-03-08-56
75.432,49.5098,73.8118,67.23,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,8,100,2023-04-23-03-18-28
73.4599,57.5431,72.4651,67.13,stackoverflow_cg,DA-ADB,bert_disaware_boost,0.75,1.0,CrossEntropyLoss,9,100,2023-04-23-03-26-15
